"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","risky love","https://www.azlyrics.com/lyrics/limecordiale/riskylove.html","i can't catch your eyes, i'll be standing out, probably got a gun, gonna shoot me down, big boy cause i, know he steps aloud, ready to make a run, with my ass still out, let me know, let me know, let me know, when it gets too hard, and i know, and i know, and i know, you're not that dumb, mm, your awful mind is after me, we've been acting so carefree, it's risky love, it's risky love, your awful mind is after me, we've been acting so carefree, it's risky love, it's risky love, tough trust when i, know you sleep around, maybe you do the same, knowin' i'm here now, worry when you're out drinking somewhere else, but i worry even more when i'm by myself, let me know, let me know, let me know, when it gets too hard, yeah, and i know, and i know, and i know, you are not that dumb, mmm, your awful mind is after me, we've been acting so carefree, it's risky love, it's risky love, your awful mind is after me, we've been acting so carefree, it's risky love, it's risky love, most likely you're just taking it out on me, of course i'm second, most likely you're just taking it out, o-o-on me, all across my mind, you do it two of a kind, probably gonna miss, right after this, but i'll take one on my life, yeah, mmm, i can't catch your eyes, i'll be standing out, probably got a gun, gonna shoot me down, tough trust when i, know you sleep around, maybe you do the same, no when i'm here now, your awful mind is after me, we've been acting so carefree, it's risky love, i can't catch your eyes, i'll be standing out, it's risky love, your awful mind is after me, we've been acting so carefree, it's risky love, probably got a gun, gonna shoot me down, it's risky love",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","is he your man","https://www.azlyrics.com/lyrics/limecordiale/isheyourman.html","maybe we're just not right, but he's not all that bright, you're shimmering golden light, and this me all the time, and don't leave my side, don't tell him i was crying, someone's gonna leave upset, you won't waste your breath, maybe this is what i need, put me back on my feet, yeah i wouldn't bet but i guess, you're taken, i know so well when you lie, don't wanna be here part-time, yeah i'm not upset, not yet, just tell me, is he your man, is he your man, is he your man, because he won't stop calling, is he your guy, is he your guy, is he your guy, because he won't stop calling, maybe you're just plain hard, not more than meets the eye, but maybe i'm just uptight, give him the same green light, don't make me smile, oh hold it back a while, someones gonna leave upset, if he comes in again, maybe this is what i need, pull me back on my feet, yeah i wouldn't bet but i guess, you're taken, i know so well when you lie, don't wanna be here part-time, yeah i'm not upset not yet, just tell me, is he your man, is he your man, is he your man, because he won't stop calling, is he your guy, is he your guy, is he your guy, because he won't stop calling, is he your man, is he your man, is he your man, because he won't stop calling, is he your guy, is he your guy, is he your guy, because he won't stop calling",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","underground","https://www.azlyrics.com/lyrics/limecordiale/underground.html","my day slows down its over, hiding away not out but underground, can't see what's up ahead, i'd rather be unknown, to keep my face from turning red, i need to find, a straighter face, instead i laugh, it off again, i need to find, a straighter face, instead i laugh, don't lead me down, the wrong way, i finally have found, a straight face, don't lead me down, the wrong way, my good old buddy loneliness, come back again, years going by, too fast to notice, makes more mistakes, can't change not over, proud of saying what i've said, it keeps me wide awake, turning sweating in my bed, i need to find, a straighter face, instead i laugh, it off again, i need to find, a straighter face, instead i laugh, don't lead me down, the wrong way, i finally have found, a straight face, don't lead me down, the wrong way, my good old buddy loneliness, come back again, don't lead me down, the wrong way, i finally have found it yeah, a straight face, don't lead me down, the wrong way, my good old buddy loneliness, come back again, i need to find, a straighter face, instead i laugh, it off again, i need to find, a straighter face, instead i laugh, it off again, i need to find, a straighter face, instead i laugh, don't lead me down, the wrong way, i finally have found, a straight face, don't lead me down, the wrong way, my good old buddy loneliness, come back again, don't lead me down, the wrong way, i finally have found it yeah, a straight face, don't lead me down, the wrong way, my good old buddy loneliness, come back again, down, the wrong way, i finally have found, a straight face, down lead me down, the wrong way, my good old buddy loneliness, he's back again",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","giving yourself over","https://www.azlyrics.com/lyrics/limecordiale/givingyourselfover.html","you were always so out, running with me all night, you never ever grew tired, up to see the sun, up for feeling down, hey, you were always louder, begging to be laughter, you get a headache after, had the easy life, had it overtime, you're giving yourself over, don't you know i told ya, i'm mad at your composure, acting like you're older, you give me the cold shoulder, i feel i'm talking to someone else since you've been coupling up, i feel you're tryna be someone you're pretending was you all along, you're giving yourself over, you're hardly ever alone, and now i take on my own, but do you ever make a moan, three might be a crowd, i want you around, yeah, i see it in your wide eyes, a deer in the headlights, i tried in front of your side, dragged a ball and chain, i won't be the same, you're giving yourself over, don't you know i told ya, i'm mad at your composure, acting like you're older, you give me the cold shoulder, i feel i'm talking to someone else since you've been coupling up, i feel you're tryna be someone you're pretending was you all along, it's happening, feels like we'e all giving in, giving in, feels like we're all giving in, feels like we're all giving in, you were always so out, running with me all night, you never grow tired, yeah, you're giving yourself over, don't you know i told ya, i'm mad at your composure, acting like you're older, you give me the cold shoulder, i feel i'm talking to someone else since you've been coupling up, i feel you're tryna be someone you're pretending was you all along, you're giving yourself over, you're giving yourself over",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","following fools","https://www.azlyrics.com/lyrics/limecordiale/followingfools.html","it turns me sideways when you clenching your fist, caught in conversation with the backwards idiot, in too deep to just say thanks and forget, following the footsteps of the fools and fuckwits, these days, turn them into who we don't like, these days, man i found the copycat life, these days, young and positive ignorant guys, that's why, that's why, we just want to love you, we just want to love you, your nature's hard to tell, the pressure keeps you vulnerable, we just want to love you, we just want to love you, learn from my mistakes, everyone is taking the blame, we just want to love you, we just want to love you, your nature's hard to tell, the pressure keeps you vulnerable, we just want to love you, we just want to love you, learn from my mistakes, everyone is taking the blame, bend over backwards, pull your head from the sand, a man in manacles doesn't fully understand, left unfixed but he wants to take your hand, go with the old dogs and be destined to be damned, these days, turn them into who we don't like, these days, man i found the copycat life, these days, young and positive ignorant guys, that's why, that's why, we just want to love you, we just want to love you, your nature's hard to tell, the pressure keeps you vulnerable, we just want to love you, we just want to love you, learn from my mistakes, everyone is taking the blame, we just want to love you, we just want to love you, your nature's hard to tell, the pressure keeps you vulnerable, we just want to love you, we just want to love you, learn from my mistakes, everyone is taking the blame, when you've got love for you, you stop following fools",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","inappropriate behaviour","https://www.azlyrics.com/lyrics/limecordiale/inappropriatebehaviour.html","i was on the road to meet you halfway, i was on my way to a face to face, but i don't see how you take it, you never try to smile, falling at your feet daily, but now i know you're just makin' faces to not offend, don't treat me dumb, trying to see it both ways, that friend telling you better you watch your weight"," but i don't see how you take it"," you never tried to smile"," you've fallen for that friend again"," she's what i say"," a manipulator"," it's just inappropriate behaviour"," to put those ideas in your head"," anyway to sway you in her favour"," madness is the love that i'm gonna get"," have i ever once treated you bad or nasty"," before you talked with your friend you never did complain"," now she takes the cake for"," putting words in your mouth"," she's never even met me baby"," but i forget that when her words are coming out of you"," you're saying you need space for no god damn reason"," is this how it ends? has it come to this?"," but i know you know how to take it"," just nod and smile"," you're still calling her day to day"," she's what i say"," a manipulator"," it's just inappropriate behaviour"," to put those ideas in your head"," anyway to sway you in her favour"," madness is the love that i'm gonna get"," i was on the road to meet you halfway"," i was on my way to a face to face"," but i don't see how i take it"," you never see me smile"," i'm falling at your feet again"," she's what i say"," a manipulator"," it's just inappropriate behaviour"," to put those ideas in your head"," anyway to sway you in her favour"," madness is the love that i'm gonna get","lime cordiale""","https://www.azlyrics.com/l/limecordiale.html","money","https://www.azlyrics.com/lyrics/limecordiale/money.html","i don't want to know all the things that you've lied about, i'll find better things to do, then get so fucking down about it, i've got broken bones but which ones, oh who knows?, i won't sit here in the dark and cold, getting old and mad without it, it's the end of the evening and what is left?, you're looking around for a lover but not for sex, can be a fool if you want to cos they don't care, as long as there's a dollar that you can spend, money, it's written on your face now, all you want is money, but that ain't what i make now, walk down a different road, at the end, not much to tell your friends about, you know you'll never reach that pot of gold, just two kids that you'll argue about, i'll put my money on you're just searching for his money, couldn't care what type of week he's had or if he's stuck like honey, make a lifetime full of small talk pretending he's so funny, you just put that big old smile on, a lapdog to that dummy, money, it's written on your face now, all you want is money, but that ain't what i make now, it's the end of the evening and what is left, you're looking around for a lover but not for sex, can be a fool if you want to cos they don't care, as long as you can spend, money, it's written on your face now, all you want is money, but that ain't what i make now, you want money, it's written on your face now, all you want is money, but that ain't what i make now",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","robbery","https://www.azlyrics.com/lyrics/limecordiale/robbery.html","another weekend, a new story, i find a diamond in the darkest mine, we started speaking, small talking, tip toe, she left her lipstick on my cheek, i turn around, she vanished in a blink, she home to me, and i can barely sleep, i'm lookin' for, wait that's her, stop that girl!, hey! there's been a robbery, she stole my heart and then took off on me, i said hey, there's been a robbery, she stole my heart, she had enough of me, everywhere i go, everywhere i go, i put up wanted signs, i said hey, there's been a robbery, i guess i'll never, i'll never know, i've got a fever, a cold sweating, it's hard to make it through the day to day, empty handed, right where you left me, a filling up the ash tray, still got her lipstick on my cheek, i turn around, she vanished in a blink, she home to me, and i can barely sleep, i'm lookin' for, wait that's her, stop that girl!, hey! there's been a robbery, she stole my heart and then took off on me, i said hey, there's been a robbery, she stole my heart, she had enough of me, everywhere i go, everywhere i go, i put up wanted signs, i said hey, there's been a robbery, i guess i'll never, yeah i'll never know, she got her lipstick on my cheek, she vanished in a blink, and i can barely sleep, still got her lipstick on my cheek, i turn around, she vanished in a blink, she home to me, and i can barely sleep, yeah, wait that's her, stop that girl!, hey! there's been a robbery, she stole my heart and then took off on me, i said hey, there's been a robbery, she stole my heart, she had enough of me, everywhere i go, everywhere i go, i put up wanted signs, hey, there's been a robbery, i guess i'll never, yeah i'll never know, yeah, i'll never know, yeah, i'll never know, yeah, i'll never know, yeah, i'll never know",""
"lime cordiale","https://www.azlyrics.com/l/limecordiale.html","waking up easy","https://www.azlyrics.com/lyrics/limecordiale/wakingupeasy.html","sun, rise, bloodshot eyes, head, burns, cheap white wine, i remember last night, and it still feels good in the daylight, no running or hiding, that is, so suddenly surprising, i don't wanna stay, maybe i'm afraid, to find out if you were gonna feel it in a different way, any other day, making my escape, anything i gotta do, it can wait, i'm waking up easy, for the first time, i stare at the ceiling, and i don't mind, 'cause we could do this all day, 'cause we could do this all day, i'm waking up easy, waking up easy, waking up easy, i'm waking up easy, waking up easy, waking up easy, do you remember me last night?, 'cause i was obviously doing something right, but now with the lights on, well i look different now all the drinks are gone, are you gonna stay, cause now i'm afraid, to find out if you were gonna feel it in a different way, want another day, yeah i wanna stay, anything i gotta do, it can wait, i'm waking up easy, for the first time, i stare at the ceiling, and i don't mind, 'cause we could do this all day, 'cause we could do this all day, i'm waking up easy, waking up easy, waking up easy, i'm waking up easy, waking up easy, waking up easy, maybe it is safe just to walk away, maybe its safe, maybe it is safe just to walk away, maybe its safe, oh maybe i'll stay, and i'll be waking up easy, for the first time, i stare at the ceiling, and i don't mind, 'cause we could do this all day, 'cause we could do this all day, i'm waking up easy, for the first time, i stare at the ceiling, and i don't mind, 'cause we could do this all day, yeah, yeah, cause we could do this all day, i'm waking up easy, waking up easy, waking up easy, mmmm yeah, i'm waking up easy, waking up easy, waking up easy, oh yeah, i'm waking up easy, waking up easy, waking up easy mmmmm",""
"lion babe","https://www.azlyrics.com/l/lionbabe.html","whole","https://www.azlyrics.com/lyrics/lionbabe/whole.html","you should just save your breath, homie, and shut up, and i should be taking so much less from you, i finally think i've grown up, i'll be honest with you, i think i'm falling for you, there's no one else i would take this from, better count yourself lucky cause somehow i stay calm, there's no one else i would take this from, better count yourself lucky cause somehow i stay calm, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, if you don't like me real, i don't know, how you're gonna make me feel whole, whole, if you don't like me real, i don't know, i don't know, how you're gonna make me feel whole, whole, whole, i should just say a prayer for you, cause you're full of, you know you're not bringing out the best of me, i think you need to watch yourself, there's no one else i would take this from, better count yourself lucky cause somehow i stay calm, there's no one else i would take this from, better count yourself lucky cause somehow i stay calm, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, if you don't like me real, i don't know, how you're gonna make me feel whole, whole, if you don't like me real, i don't know, i don't know, how you're gonna make me feel whole, whole, whole, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, oh-ohh-oh, there's no one else i would take this from, better count yourself lucky cause somehow i stay calm",""
"lion babe","https://www.azlyrics.com/l/lionbabe.html","jump hi","https://www.azlyrics.com/lyrics/lionbabe/jumphi.html",", jump so high, tie me down, try to hold me up, but the wall ain't high enough, they play so hard, in a game so rough, but i still can't, give it up, i'm out here on my own, work but i got to get some, run right into the sun, ohhh, i jump so high, i jump so high, i got it right, i jump so high, i jump so high, i got it right, find your light, in the darkest sky, and the stars burn, inside our eyes, cutting through the haze, to our glory days, we won't give up, never too late, yeah, we finally made it, you know they hate it, i swear to god, knowing where you are made you into a star, made you into the man, no one else like this, before the house was a house, it was on my wrist, it's the island life, yeah mahalo bitch, went from ashy to classy, i'm aloe rich, i stay aloe blacc, man, bino back, man he never left, i smoke loud, i'm deaf, your smoke plead the fifth, i know the glory, they hate on your shine because they know the story, thrown to the wolves but your drive so mowgli, i could drive through the hood and them, boys, they know me, is he one of the greatest? time will tell, but time is relative, they assume the melanin, and they kill the culture, this might insult ya, white man can't jump, and i,",""
"lion babe","https://www.azlyrics.com/l/lionbabe.html","wonder woman","https://www.azlyrics.com/lyrics/lionbabe/wonderwoman.html","i'm feeling funny, feeling high, they looking at me, i don't mind, now it is easy to walk on by, i don't want what you got so you better move along, i ain't gonna break for that, i'm a wonder woman, i ain't gonna take all that, i'm a wonder woman, that'll get you nowhere, you don't wanna see what happens when i get provoked, you don't wanna go there, see me spin around, see me swing my golden rope, oh i got power, pisces sign, they shouted me, 'watch out behind!', they can't catch me, cause i'm too strong, they all want what i got, never leaving me alone, i ain't gonna break for that, i'm a wonder woman, i ain't gonna take all that, i'm a wonder woman, you don't wanna go there, trying to confuse me say i need you when i know i don't, that'll get you nowhere, go on and try me you can't catch me you just blowing smoke, uh, i think you playing games, this ain't no catwoman, uh, i think you playing games, i don't need a bad girl, oh i got power, pisces sign, they shouted me, 'watch out behind!', they can't catch me, cause i'm too strong, they all want what i got, never leaving me alone, i ain't gonna break for that, i'm a wonder woman, i ain't gonna take all that, i'm a wonder woman, that'll get you nowhere, you don't wanna see what happens when i get provoked, you don't wanna go there, see me spin around, see me swing my golden rope",""
"lion babe","https://www.azlyrics.com/l/lionbabe.html","impossible","https://www.azlyrics.com/lyrics/lionbabe/impossible.html","you think i'm impossible, you think that it's logical, to think you know about me, what you know about me?, i got things i could say that would probably change your views, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch, you can break me down and shake me, don't try to rearrange me, no way you can mistake me, it's impossible, you can break me down and shake me, don't try to rearrange me, no way that you can change me, it's impossible, impossible, impossible, impossible, impossible, you think i'm obtainable, you see i'm untamable, to think you know about me, what you know about me?, i got things i could say that would probably change your views, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch, you can break me down and shake me, don't try to rearrange me, no way you can mistake me, it's impossible, you can break me down and shake me, don't try to rearrange me, no way that you can change me, it's impossible, you can break me down and shake me, don't try to rearrange me, no way you can mistake me, it's impossible, you can break me down and shake me, don't try to rearrange me, no way that you can change me, it's impossible, impossible, impossible, impossible, impossible, head top, top, top, i've lost my head top, top, top, i've lost my head top, top, top, i've lost my head top, top, top, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch, i've lost my head top, don't you stop, i wanna see you rock, i got that drop-drop, still on lock, now you're gonna have to watch",""
"lion babe","https://www.azlyrics.com/l/lionbabe.html","stressed out!","https://www.azlyrics.com/lyrics/lionbabe/stressedout.html","stressed out! stressed out!, you close your eyes just to get away, you order fries just to get away, you're passing by just to get away, have a holiday in your head, i am a woman of the future, the type of giver from the soul, i can't prevent my sensitivity, gets the best of me, cuts me like a rose, it's the little things that get to me, don't wanna waste my time on what is stressing me, it's the little things, take a break, i don't wanna lose it for what i can't take, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out, you drink a bottle just to get it out, order another just to get it out of you, but then your head fills up with fear and doubt, just to figure out, what you're gonna do, i was surrendered to the future, and everything i can control, you might be dealing with a heavy run, but don't lose the fun you deserve, it's the little things, that get to me, don't wanna waste my time, on what is stressing me, it's the little things, take a break, i don't wanna lose it for what i can't take, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, take a moment for yourself, freedom, take the time to be with no one else, be lonely, in the dark, you must see, you're okay, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out, why you wanna get stressed out?, i don't wanna be stressed out, stressed out, stressed out",""
