"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","bad romance","https://www.azlyrics.com/lyrics/ladygaga/badromance.html","oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance, rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance, i want your ugly, i want your disease, i want your everything, as long as it's free, i want your love, (love-love-love i want your love), i want your drama, the touch of your hand, i want your leather-studded kiss in the sand, i want your love, love-love-love, i want your love, (love-love-love i want your love), you know that i want you, and you know that i need you, i want it bad, your bad romance, i want your love and, i want your revenge, you and me could write a bad romance, (oh-oh-oh--oh-oh!), i want your love and, all your lover's revenge, you and me could write a bad romance, oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance, i want your horror, i want your design, �cause you're a criminal, as long as you're mine, i want your love, (love-love-love i want your love-uuhh), i want your psycho, your vertigo shtick, want you in my rear window, baby you're sick, i want your love, love-love-love, i want your love, (love-love-love i want your love), you know that i want you, ('cause i'm a free bitch baby!), and you know that i need you, i want it bad, bad romance, i want your love and, i want your revenge, you and me could write a bad romance, (oh-oh-oh-oh-oh!), i want your love and, all your lover's revenge, you and me could write a bad romance, oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh!, caught in a bad romance, rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance, rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance, walk, walk fashion baby, work it, move that bitch crazy, walk, walk fashion baby, work it, move that bitch crazy, walk, walk fashion baby, work it, move that bitch crazy, walk, walk passion baby, work it, i'm a free bitch, baby, i want your love and, i want your revenge, i want your love, i don't wanna be friends, je veux ton amour, et je veux ta revanche, je veux ton amour, i don't wanna be friends, oh-oh-oh-oh-oooh!, i don't wanna be friends, (caught in a bad romance), i don't wanna be friends, oh-oh-oh-oh-oooh!, want your bad romance, (caught in a bad romance), want your bad romance!, i want your love and, i want your revenge, you and me could write a bad romance, oh-oh-oh-oh-oooh!, i want your love and, all your lover's revenge, you and me could write a bad romance, oh-oh-oh-oh-oooh-oh-oh-oooh-oh-oh-oh-oh!, want your bad romance, (caught in a bad romance), want your bad romance, oh-oh-oh-oh-oooh-oh-oh-oooh-oh-oh-oh-oh!, want your bad romance, (caught in a bad romance), rah-rah-ah-ah-ah-ah!, roma-roma-mamaa!, ga-ga-ooh-la-la!, want your bad romance",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","speechless","https://www.azlyrics.com/lyrics/ladygaga/speechless.html","i can't believe what you said to me, last night we were alone, you threw your hands up, baby you gave up, you gave up, i can't believe how you looked at me, with your james dean glossy eyes, in your tight jeans with your long hair, and your cigarette stained lies, could we fix you if you broke?, and is your punch line just a joke?, i'll never talk again, oh boy you've left me speechless, you've left me speechless, so speechless, and i'll never love again, oh boy you've left me speechless, you've left me speechless, so speechless, i can't believe how you slurred at me, with your half wired broken jaw, you popped my heart seams, on my bubble dreams, bubble dreams, i can't believe how you looked at me, with your johnnie walker eyes, , he's gonna get you and after he's through, there's gonna be no love left to rye, and i know that it's complicated, but i'm a loser in love, so baby raise a glass to mend, all the broken hearts, of all my wrecked up friends, i'll never talk again, oh boy you've left me speechless, you've left me speechless, so speechless, and i'll never love again, oh friend you've left me speechless, you've left me speechless, so speechless, how?, haaaa-oooo-wow?, h-ooow?, wow, haaaa-oooo-wow?, h-ooow?, wow, and after all the drinks and bars that we've been to, would you give it all up?, could i give it all up for you?, and after all the boys and the girls that we've been through, would you give it all up?, could you give it all up?, if i promise boy to you, that i'll never talk again, and i'll never love again, i'll never write a song, won't even sing along, i'll never love again, so speechless, you left me speechless, so speechless, why you so speechless, so speechless?, will you ever talk again?, oh boy, why you so speechless?, you've left me speechless, so speechless, some men may follow me, but you choose 'death and company', why you so speechless? oh oh oh",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","government hooker","https://www.azlyrics.com/lyrics/ladygaga/governmenthooker.html","gaga, ga oh-ah, gaga, ga oh-oh-oh, io ritorne, io ritorne, io ritorne, io ritorne, goverment hooker-eh, i can be good, if you just wanna be bad, i can be cool, if you just wanna be mad, i can be anything, i'll be your everything, just touch me baby, i don't wanna be sad, as long as i'm your hooker, (back up and turn around), as long as i'm your hooker, (hands on the ground), as long as i'm your hooker, (back up and turn around), as long as i'm your hooker, (get down!), hooker!, (yeah, you're my hooker), hooker!, (government hooker), hooker, (yeah, you're my hooker), hooker, (government hooker), i'm gonna drink my tears tonight, i'm gonna drink my tears and cry, 'cause i know you love me baby, i know you love me baby, i could be girl, unless you want to be man, i could be sex, unless you want to hold hands, i could be anything, i could be everything, i could be mom, unless you want to be dad, (ay, mi papito!), as long as i'm your hooker, (back up and turn around), as long as i'm your hooker, (hands on the ground), as long as i'm your hooker, (back up and turn around), as long as i'm your hooker, (get down!), hooker!, (yeah, you're my hooker), hooker, (government hooker), hooker!, (yeah, you're my hooker), hooker, (government hooker), put your hands on me, john f. kennedy, i'll make you squeal baby, as long as you pay me, i'm gonna drink my tears tonight, i'm gonna drink my tears and cry, 'cause i know you love me baby, i know you love me baby, hooker!, (yeah, you're my hooker), hooker, (government hooker), hooker!, (yeah, you're my hooker),hooker, (government hooker), i could be girl, unless you want to be man, i could be sex, unless you want to hold hands, i could be anything, i could be everything, i could be mom, unless you want to be dad, i wanna fuck, government hooker, (back up and turn around), stop shooting me, government hooker, (hands on the ground), i wanna fuck, government hooker, (back up and turn around), stop shooting/fucking, me government hooker, (get down!), yes!",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","bad kids","https://www.azlyrics.com/lyrics/ladygaga/badkids.html","we don�t care what people say, we know the truth, enough is enough of this horse shit, i am not a freak, i was born with my free gun., don't tell me i'm less than my freedom., i�m a bitch, i�m a loser baby maybe i should quit, i�m a jerk, wish i had the money but i can�t find work, i�m a brat, i�m a selfish punk, i really should be smacked, my parents tried until they got divorced �cause i ruined their lives, [chorus], i�m a bad kid and i will survive, oh i�m a bad kid, don�t know wrong from right, i�m a bad kid and this is my life, one of the bad kids, don�t know wrong from right, (this is my life), don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, a bad kid baby, (don�t be insecure), i�m a twit, degenerate young rebel and i�m proud of it, pump your fist if you would rather mess up than put up with this, i�m a nerd, i chew gum and smoke in your face, i�m absurd, i�m so bad and i don�t give a damn, i love it when you�re mad, when you�re mad, when you�re mad., [chorus], i�m a bad kid and i will survive, oh i�m a bad kid, don�t know wrong from right, i�m a bad kid and this is my life, one of the bad kids, don�t know wrong from right, (this is my life), don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, a bad kid baby, (don't be insecure), i�m not that typical baby, i�m a bad kid like my mom and dad made me, i�m not that cool and you hate me, i�m a bad kid, that�s the way that they made me, i�m a bad kid i�m disastrous, give me your money or i�ll hold my breath, i�m a bad kid and i will survive, one of the bad kids, don�t know wrong from right, don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, don�t be insecure if your heart is pure, you�re still good to me if you�re a bad kid baby, a bad kid baby, a bad kid baby, a bad kid baby, a bad kid baby",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","diamond heart","https://www.azlyrics.com/lyrics/ladygaga/diamondheart.html","young, wild, american, lookin' to be somethin', out of school go-go'n, for a hundred or two, some asshole broke me in, wrecked all my innocence, i'll just keep go-go'n, and this dance is on you, one, five, ten, lay a million on me, before the end of this song, young, wild, american, c'mon baby, do you have a girlfriend?, rain on me a million, i'm not flawless, but i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, young, wild, american, head full of jameson, girl's playin' bad 'cause it doesn't pay to be good, a cruel king made me tough, daddy's girl's never good enough, i'll just keep go-go'n, 'cause this dance is on you, one, five, ten, lay a million on me, before the end of this song, young, wild, american, c'mon baby, do you have a girlfriend?, rain on me a million, i'm not flawless, but i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, good thing i know what i'm worth, want a good thing, put the money down first, better get a good look baby, 'cause soon i'm breaking out of here, young, wild, american, c'mon baby, do you have a girlfriend?, rain on me a million, i'm not flawless, but i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, oh, i, i might not be flawless, but you know, i got a diamond heart, diamond heart",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","heal me","https://www.azlyrics.com/lyrics/ladygaga/healme.html","treat me like your patient,just don't keep me waiting, or i'll just be wasted, in a crowd of the lonely, i need you to inspire me, when i can't inspire myself, i need you to provide for me, when i feel like someone else, lay me down, lay me down now, lay me down, touch my spirit, oh, lay me down, lay me down now, lay me down, heal me, god knows nothing else is gonna, gonna heal me, oh, before it's too late, won't you steal me?, steal me all the way from myself, won't you heal me?, heal me, ah, heal me, ah, heal me, ah, dose me with your energy, leave your soul inside of me, cool me down and calm me, ring me, don't alarm me, lay me down, lay me down now, lay me down, touch my spirit, oh, lay me down, lay me down now, lay me down, heal me, god knows nothing else is gonna, gonna heal me, oh, before it's too late, won't you steal me?, steal me all the way from myself, won't you heal me?, heal me, ah, heal me, ah, heal me, ah, i wanna be more, or equal, not less, i wanna be happy with someone, i wanna feel blessed, i wanna more, or equal, not less, i wanna be happy with someone, i wanna feel blessed, heal me, god knows nothing else is gonna, gonna heal me, oh, before it's too late, won't you steal me?, steal me all the way from myself, won't you heal me?, heal me, ah, heal me, ah, heal me, ah",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","frankensteined","https://www.azlyrics.com/lyrics/ladygaga/frankensteined.html","i woke up chained inside a vacant little room, felt like a prisoner of his discretion, i couldn't breathe my lungs were captured by the fumes, my mind was in the arms of his possession, turned off the lights but my aura was bright, breathed in all the chemicals reborn again, i made my escape broke the windows of fate, no longer an animal take my hand and, call me mother monster i will be your guide, send me into the night, night, night, blame it on the doctor, he went and took a bite of my heart but it brought me to life, life, life, sh-sh-shocked the system twisted every rhythm, now i'm living the crime, crime, crime, call me mother monster i am not a bride, just the product of his design, i've been frankensteined, (don't call me gaga, i'm not that girl anymore), oh, i could think about the soul i used to be, but it's a waste because our time is precious, and as i traveled through the graveyards underneath, felt like a queen but i'm a crooked princess, turned off the lights but my aura was bright, breathed in all the chemicals reborn again, i made my escape broke the windows of fate, no longer an animal take my hand and, call me mother monster, i will be your guide, send me into the night, night, night, blame it on the doctor, he went and took a bite of my heart but it brought me to life, life, life, sh-sh-shocked the system twisted every rhythm, now i'm living the crime, crime, crime, call me mother monster i am not a bride, just the product of his design, i've been frankensteined, the night is young but my spirit's even younger, lightning and the thunder, the night is young but my spirit's even younger, i can taste the hunger, the night is young but my spirit's ven younger, lightning and the thunder, the night is young but my spirit's even younger, can you taste the hunger, call me mother monster i will be your guide, send me into the night, night, night, blame it on the doctor he went and took a bite of my heart but it brought me to life, life, life, sh-sh-shocked the system twisted every rhythm, now i'm living the crime, crime, crime, call me mother monster i am not a bride, just the product of his design, i've been frankensteined, i've been frankensteined, i've been frankensteined, now i'm finally alive, i've been frankensteined",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","here we go again","https://www.azlyrics.com/lyrics/ladygaga/herewegoagain.html","all my friends are going out, but i've been thinking, maybe i better stay in bed, the ceilings spinning round, like i've been drinking, i've got this banging in my head, boom boom boom, i need my medicine, and the cure ain't aspirin, i don't care about tomoro-o-o-o, here we go again, here we go again, i'll be the last one on the dance flo-o-o-r, when this party ends, when this party ends, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there, i sleep through the alarm, head under pillow, i know i'm gonna pay for this, i can't stand missing out, so when you call me, call me, i say okay if you insist, boom boom boom, i need my medicine, and the cure ain't aspirin, i don't care about tomoro-o-o-o, here we go again, here we go again, i'll be the last one on the dance flo-o-o-r, when this party ends, when this party ends, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there, never wanna stay wish i was there, never wanna stay wish i was there, never wanna stay wish i was there, i don't care about tomoro-o-o-o, here we go again, here we go again, i'll be the last one on the dance flo-o-o-r, when this party ends, when this party ends, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there, i don't even care (no), i don't even care (no), never wanna stay, i i wish that i was there",""
"lady gaga","https://www.azlyrics.com/l/ladygaga.html","princess die","https://www.azlyrics.com/lyrics/ladygaga/princessdie.html","leave the coffin open when i go, leave my pearls and lipstick on so everybody knows, pretty will be the photograph i leave, laying down on famous knives so everybody sees, bleach out all the dark, i'll swallow each peroxide shot, someone i know could love and save me from myself, maybe i'll just clean the shit off of these fancy shoes, i'll be a princess die and die with you, i wish that i was strong, i wish that i was wrong, maybe i'll just clean the shit off of these fancy shoes, i'll be a princess die and die with you, hungry from an anorexic heart, i've been tryna tell you how i feel but was never very smart, i'm wrapped in silks made for egyptian queens, i'll do it in the swimming pool so everybody sees, bleach out all the dark, i'll swallow each peroxide shot, volumes i know will love and save me from myself, maybe i'll just keep clean the shit off of these fancy shoes, i'll be a princess die and die with you, princess die, i want to see her cry, princess die, princess die, i wanna watch her cry, princess die, i wish that i could go in my rich boyfriend's limo, right after he proposed with a 16-carat stone wrapped in rose gold, with the paparazzi all swarming around, in my louis vuitton white buttoned down, oh it's not that deep, bob your head for another dead blonde, who's real prince is in heaven, she just wants to sleep, princess die, i want to see her cry, princess die, princess die, we wanna watch her cry, princess die, the final act of life will be in my own hands to do, i'll be a princess die and die with you",""
"lady sovereign","https://www.azlyrics.com/l/ladysovereign.html","9 to 5","https://www.azlyrics.com/lyrics/ladysovereign/9to5.html","ok yo. i wake up late every morning, managers calling i'm still yawning, get up wake up hair and make-ups, waiting for you don't be stalling, this performance is important, i don't think i can put my all in, hold on i was drunk last night, now it's all kicking in and i don't feel right, gave my number to a breh who wasn't my type, now my phone's on silent i'm being polite, now private callers get no love from me, just let me be. oh my gosh my days are getting longer, there's no turning back 'cause i'm working the 9 to 5, to keep my contract did i say 9 i meant 1:30, i'm no early birdy i'm lazy that's all that i can say, so make sure you heard me, and there's no turning back 'cause i'm working a 9 to 5, so you gotta.do.sum.ite. for.channel.u, channel who sorry who i'm altered for snooze, oh! channel u the ones that made me huge, like katie price's boobs, whoops i'm being rude, where's my red bull and my sandwich i need food, i can't handle this, i'm getting pissed like pampers throwing a tantrum, action"," nah i'd actually rather catch my z's and count sheep in my sleep"," let's not wake her up she actually looks quite sweet"," oh my gosh my days are getting longer"," and there's no turning back 'cause i'm working a 9 to 5"," to keep my contract did i say that i meant 1:30"," i'm no early birdy i'm lazy that's all that i can say"," so make sure you heard me"," i ain't no early birdy"," won't wake up till 12:30"," i couldn't be bothered to say much ere"," so oh dear"," huh where am i man.?"," this. ain't good. what's going on?!"," so my label have changed my image"," i'm a pink lipstick chick called dipstick"," this ain't on my wishlist"," oh shit i'm in fhm posing in a bikini"," next to a lamborghini"," next stop the theme tune for tweenies"," i'm presenting c-beebies"," have you seen me?"," never again"," am i drinking lambrini?"," it's alright"," sov it's a dream. just wake up!"," oh my gosh my days are getting longer"," and there's no turning back 'cause i'm working the 9 to 5"," to keep my contract did i say that i meant 1:30"," i'm no early birdy i'm lazy i'll say it again"," to make sure you heard me"," i ain't no early birdy"," won't wake up to 12:30"," and i can't be bothered to say much ere"," so i'll say it again",",
""lady sovereign,""https://www.azlyrics.com/l/ladysovereign.html","gatheration","https://www.azlyrics.com/lyrics/ladysovereign/gatheration.html","it's like bottle smashin', people crashin', unnecessary drunken feuds it's fashion, clean up that spilt drink or you aint crashin', my bed's out of bounds so strictly no lashin', wheres my debit card nobody move, you aint getting out of this room until i prove that you didnt take it, and i missed placed it, now get out of my chair i wanna check face-pic, all these feisty chicks i gotta face it, even on a friday evening when i'm wasted, you see this life, well, you're never gonna taste it, i don't associate with waste kids. there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' fucked up, now who's in my yard i've lost count, there's ten downstairs, there's four on the couch, there's five runnin' about, someone better bounce, before it's 'ding ding' and your lights are out, or you get left out like the ginge from girls aloud, someone's vomiting, gimme the sponge and towel, allow it, i ain't cleanin' up her sick, why have another sip if you can't handle it, lightweights, i really can't stand them, stay awake before i do something random, permanent markers on their face i'll brand them, now welcome to the midget's mansion, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' fucked up, who's reachin', who's getting' what what, who's reachin', who's getting' what what, who's reachin', who's getting' what what, who's reachin', who's getting' woaaaaoo, who's reachin', who's getting' what what, who's reachin', who's getting' what what, who's reachin', who's getting' what what what what what. so that's me drunk as a skunk, shouting like some off-key punk, someone got scared and went to the shop and got my junk food, i wasn't trying to be rude i was in the gatheration spirit in it, my brethren's dippin' her fries in guinness in it, i gave her one look and i said been it in it, she said she would be back in a minute is it?, come back next friday. there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' messed up, there's a gatherin' where's it at? my yard, who's reachin, who's gettin' fucked up,","lady sovereign""","https://www.azlyrics.com/l/ladysovereign.html","random","https://www.azlyrics.com/lyrics/ladysovereign/random.html",", everybody in the club getting' tipsy, oh fuck that, just whine like a gypsy, can't see straight, like i got one eye, your bottle opener or mine, let's. get started, move your arms round like fucked up karate, oh shit. my word plays nasty, oh shit. don't put it past me, move titch get out the. way, ah, enough of that i'm here to stay. flow lazy. pick the pace up when i flow less hazy, j-lo's got a batty, well you can't see mine 'cause i wear my trousers baggy, anyways. yeah, let's. commence. everybody get random, all gyal them, all man them, everybody get random, jus' do something random, everybody get random, all gyal them all man them, sovereign get random, jus' do something random, smokin' kills and so do my lyrics, if you're poppin' pills then trust you're not with it, 'cause i got the skills, and i'm over the limit, dishin' lyrics like meals every second every minute, ding! dong! special delivery, biggest midget in the game, can't get rid of me, give me just a minute and i'll be your vicinity, my words hurt you jus' like loosin' your virginity, well, i'm right thur, na' tell a lie 'cause i'm right there, right hurr na' right here, now get off your churr, i mean chair, some english mc's get it twisted, start sayin' cookies, instead of biscuits!, anyways. yeah, let's. commence. yo get up and do summit random, yo watch it now, 1. 2 s.o.v is comin' for you, 3. 4 better lock your door, 5. 6 well i'm full of tricks. so everybody come and vibe with the lickle titch, switch. hush,",""
